@relation 'refined_final_refactor-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,21'

@attribute anon numeric
@attribute file numeric
@attribute kernel numeric
@attribute kernel_stack numeric
@attribute pagetables numeric
@attribute percpu numeric
@attribute sock numeric
@attribute vmalloc numeric
@attribute shmem numeric
@attribute file_mapped numeric
@attribute file_dirty numeric
@attribute file_writeback numeric
@attribute swapcached numeric
@attribute inactive_anon numeric
@attribute active_anon numeric
@attribute inactive_file numeric
@attribute active_file numeric
@attribute slab numeric
@attribute memory.swap.current numeric
@attribute memory.current numeric
@attribute usage_usec_delta numeric
@attribute user_usec_delta numeric
@attribute system_usec_delta numeric
@attribute nr_throttled/sec numeric
@attribute throttled_usec/sec numeric
@attribute rbytes/sec numeric
@attribute wbytes/sec numeric
@attribute rios/sec numeric
@attribute wios/sec numeric
@attribute workingset_refault_anon/sec numeric
@attribute workingset_refault_file/sec numeric
@attribute workingset_activate_anon/sec numeric
@attribute workingset_activate_file/sec numeric
@attribute workingset_restore_anon/sec numeric
@attribute workingset_restore_file/sec numeric
@attribute pgscan/sec numeric
@attribute pgsteal/sec numeric
@attribute pgscan_kswapd/sec numeric
@attribute pgscan_direct/sec numeric
@attribute pgsteal_kswapd/sec numeric
@attribute pgsteal_direct/sec numeric
@attribute pgfault/sec numeric
@attribute pgmajfault/sec numeric
@attribute pgrefill/sec numeric
@attribute pgactivate/sec numeric
@attribute rx_bytes/sec numeric
@attribute tx_packets/sec numeric
@attribute rx_packets/sec numeric
@attribute tx_bytes/sec numeric
@attribute slab_reclaimable_ratio numeric
@attribute slab_unreclaimable_ratio numeric
@attribute status {0,1,2,3}

@data
3063808,2098765824,39534592,4440064,2912256,5080,5472256,8192,126976,13266944,0,0,94208,0,3284992,406908928,1691529216,31880704,14782464,2147389440,2907242,66658,2840584,0,0,1104517670.01,346588.28,8673.51,84.62,66.04,269601.57,23.73,15364.05,23.73,15364.05,270316.33,269968.93,0,270316.33,0,269968.93,30125.46,184.02,23438.02,213.6,1436308844.6,24473.37,25492.2,1635500.93,0.88,0.12,0
3055616,2102280192,40648704,4440064,3014656,5080,913408,8192,122880,3842048,0,0,57344,0,3235840,1132310528,969830400,32892736,14151680,2146963456,2716685,78382,2638303,0,0,1249132356.53,337729.25,9683.49,82.45,47.12,304916.1,1.84,22447.58,1.84,22447.58,305369.23,304896.59,0,305369.23,0,304896.59,34650.69,164.91,32163.1,269.45,1620985349.42,27863.37,28809.38,1861649.4,0.89,0.11,0
2998272,2102370304,39636992,4440064,2936832,5080,1675264,8192,122880,4882432,0,0,20480,0,3137536,911671296,1190469632,31951136,14278656,2147299328,2828007,73324,2754682,0,0,1149471191.55,434510.95,8952.95,106.08,51.27,280593.01,15.21,10703.65,15.21,10703.65,281168.33,280759.91,0,281168.33,0,280759.91,32214.91,173.97,16691.26,222.06,1523652160.69,25998.87,27094.7,1737397.75,0.89,0.11,0
2994176,2094833664,47939584,4440064,2912256,5080,1273856,8192,122880,3170304,0,0,954368,0,3194880,882020352,1212342272,40289952,13918208,2147450880,3007508,84959,2922550,0,0,1162387911.85,251956.1,8997.48,61.51,30.92,283755.19,1.33,21220.23,1.33,21220.23,284173.48,283743.55,0,284173.48,0,283743.55,31539.73,136.99,29030.35,230.76,1473588613.56,25215.56,26086.38,1684857.03,0.91,0.09,0
2916352,2102366208,40656896,4440064,3026944,5080,933888,8192,122880,4890624,0,0,110592,0,3149824,1038188544,1064005632,32888848,13926400,2147258368,2777052,42300,2734752,0,0,1256929273.2,358411.73,9726.5,87.5,19.81,306859.22,1.44,21999.59,1.44,21999.59,307256.04,306844.81,0,307256.04,0,306844.81,34597.48,146.92,33706.97,271.51,1615835783.41,27927.46,28760.71,1865960.38,0.89,0.11,0
12288000,2082258944,48312320,4440064,3006464,5080,0,8192,155648,1585152,0,0,5623808,11567104,2609152,1907699712,174403584,40572640,21094400,2144620544,463342,142927,320415,0,0,28005507.81,0,252.51,0,19.42,6817.86,0,2.16,0,2.16,6630.09,6630.09,0,6630.09,0,6630.09,6686.21,17.27,399.27,0,26050746.53,20859.32,16508.32,4223564.88,0.91,0.09,0
12288000,2082258944,48312320,4440064,3006464,5080,0,8192,155648,1585152,0,0,5623808,11567104,2609152,1907699712,174403584,40569216,21094400,2144608256,176938,42365,134572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1384434.1,14547.47,9698.31,4400812.71,0.91,0.09,0
12288000,2082258944,48320512,4440064,3006464,5080,0,8192,155648,1585152,0,0,5623808,11567104,2609152,1907699712,174403584,40581544,21094400,2144608256,199785,67062,132724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1331861.75,14010.06,9330.03,4249868.61,0.91,0.09,0
12288000,2082258944,48312320,4440064,3006464,5080,0,8192,155648,1585152,0,0,5623808,11567104,2609152,1907699712,174403584,40574224,21094400,2144595968,191451,31321,160130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1368961.25,14390.11,9589.92,4412612.1,0.91,0.09,0
12288000,2082258944,48324608,4440064,3006464,5080,0,8192,155648,1585152,0,0,5623808,11567104,2609152,1907699712,174403584,40585680,21094400,2144616448,194926,93049,101876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1315263.23,13820.63,9213.75,4265870.13,0.91,0.09,0
12288000,2082258944,48316416,4440064,3006464,5080,0,8192,155648,1585152,0,0,5623808,11567104,2609152,1907699712,174403584,40572840,21094400,2144604160,205435,83644,121791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1298011.54,13639.35,9092.9,4233382.82,0.91,0.09,0
12292096,2082258944,48336896,4440064,3006464,5080,0,8192,155648,1585152,0,0,5632000,11567104,2617344,1907699712,174403584,40586896,21094400,2144886784,188361,63865,124496,0,0,43490.96,0,10.62,0,10.62,0,0,0,0,0,0,0,0,0,0,0,10.62,5.31,0,0,1348978.82,14174.91,9449.94,4426569.19,0.91,0.09,0
12304384,2082258944,48316416,4440064,3006464,5080,0,8192,155648,1585152,0,0,5636096,11567104,2629632,1907699712,174403584,40576152,21094400,2144616448,197589,76012,121577,0,0,62189.7,0,15.18,0,15.18,0,0,0,0,0,0,0,0,0,0,0,20.24,5.06,0,0,1355333.55,14241.68,9494.46,4477966.89,0.91,0.09,0
12320768,2082258944,48316416,4440064,3006464,5080,0,8192,155648,1585152,0,0,5640192,11567104,2641920,1907699712,174403584,40576216,21094400,2144632832,195445,54534,140911,0,0,62871.91,0,15.35,0,15.35,0,0,0,0,0,0,0,0,0,0,0,30.7,5.12,0,0,1279633.66,13446.24,8964.16,4264637.11,0.91,0.09,0
12341248,2082258944,48312320,4440064,3006464,5080,0,8192,155648,1585152,0,0,5660672,11567104,2674688,1907699712,174403584,40570216,21094400,2144915456,194546,50119,144427,0,0,168433.17,0,41.12,0,41.12,0,0,0,0,0,0,0,0,0,0,0,35.98,15.42,0,0,1370662.98,14402.76,9601.84,4583142.29,0.91,0.09,0
12349440,2082258944,48332800,4440064,3006464,5080,0,8192,155648,1585152,0,0,5664768,11567104,2682880,1907699712,174403584,40587944,21094400,2144694272,186849,46213,140636,0,0,43842.89,0,10.7,0,10.7,0,0,0,0,0,0,0,0,0,0,0,16.06,5.35,0,0,1414901.87,14867.62,9911.75,4780443.03,0.91,0.09,0
12390400,2082258944,48308224,4440064,3006464,5080,0,8192,155648,1585152,0,0,5685248,11567104,2727936,1907699712,174403584,40567800,21094400,2145234944,190274,62257,128017,0,0,236795.36,0,57.81,0,57.81,0,0,0,0,0,0,0,0,0,0,0,73.58,47.3,0,0,1296404.13,13622.46,9081.64,4394872.66,0.91,0.09,0
12410880,2082258944,48332800,4440064,3006464,5080,0,8192,155648,1585152,0,0,5709824,11567104,2764800,1907699712,174403584,40573344,21094400,2145021952,202659,50966,151693,0,0,181901.62,0,44.41,0,44.41,0,0,0,0,0,0,0,0,0,0,0,34.54,19.74,0,0,1279163.52,13441.3,8960.87,4374348.04,0.91,0.09,0
12435456,2082258944,48324608,4440064,3006464,5080,0,8192,155648,1585152,0,0,5734400,11567104,2797568,1907699712,174403584,40577632,21094400,2145062912,193166,67310,125857,0,0,190841.04,0,46.59,0,46.59,0,0,0,0,0,0,0,0,0,0,0,46.59,25.88,0,0,1306554.98,13729.12,9152.75,4502515.97,0.91,0.09,0
12443648,2082258944,48365568,4440064,3006464,5080,0,8192,155648,1585152,0,0,5746688,11567104,2818048,1907699712,174403584,40602632,21094400,2145890304,202971,57065,145905,0,0,80720.89,0,19.71,0,19.71,0,0,0,0,0,0,0,0,0,0,0,14.78,4.93,0,0,1296889.7,13627.56,9085.04,4479334.49,0.91,0.09,0
12468224,2082258944,48320512,4440064,3006464,5080,0,8192,155648,1585152,0,0,5763072,11567104,2846720,1907699712,174403584,40574448,21094400,2145366016,189685,52894,136791,0,0,151155.86,0,36.9,0,36.9,0,0,0,0,0,0,0,0,0,0,0,47.45,21.09,0,0,1303439.91,13696.39,9130.93,4548235.23,0.91,0.09,0
12476416,2082258944,48304128,4440064,3006464,5080,0,8192,155648,1585152,0,0,5771264,11567104,2854912,1907699712,174403584,40564440,21094400,2144837632,189548,53836,135712,0,0,64827.91,0,15.83,0,15.83,0,0,0,0,0,0,0,0,0,0,0,15.83,10.55,0,0,1398083.86,14698.12,9796.99,4887500.79,0.91,0.09,0
12476416,2082258944,48324608,4440064,3006464,5080,0,8192,155648,1585152,0,0,5771264,11567104,2859008,1907699712,174403584,40576656,21094400,2145386496,189248,38924,150325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1363459.59,14319.83,9548.32,4819073.39,0.91,0.09,0
12496896,2082258944,48336896,4440064,3006464,5080,0,8192,155648,1585152,0,0,5783552,11567104,2883584,1907699712,174403584,40586968,21094400,2145681408,205562,54698,150864,0,0,119555.17,0,29.19,0,29.19,0,4.86,0,4.86,0,0,0,0,0,0,0,34.05,19.46,0,0,1302765.1,13689.3,9126.2,4610847.34,0.91,0.09,0
12570624,2082258944,48316416,4440064,3006464,5080,0,8192,155648,1585152,0,0,5857280,11567104,2994176,1907699712,174403584,40573408,21094400,2144993280,194815,86695,108120,0,0,567677.03,0,138.59,0,138.59,0,0,0,0,0,0,0,0,0,0,0,138.59,56.46,0,0,1292564.74,13582.12,9054.74,4623524.88,0.91,0.09,0
12570624,2082258944,48320512,4440064,3006464,5080,0,8192,155648,1585152,0,0,5857280,11567104,2994176,1907699712,174403584,40570672,21094400,2145247232,204045,77535,126509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1332039.5,13996.91,9331.27,4775921.98,0.91,0.09,0
12582912,2082258944,48320512,4440064,3006464,5080,0,8192,155648,1585152,0,0,5885952,11567104,3026944,1907699712,174403584,40562904,21094400,2145542144,198350,73200,125151,0,0,165202.92,0,40.33,0,40.33,0,0,0,0,0,0,0,0,0,0,0,25.21,10.08,0,0,1281043.61,13461.05,8974.04,4628187.55,0.91,0.09,0
12587008,2082258944,48332800,4440064,3006464,5080,0,8192,155648,1585152,0,0,5881856,11567104,3026944,1907699712,174403584,40573112,21094400,2145808384,202977,52843,150133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.93,0,0,0,1330352.7,13972.03,9316.33,4843647.31,0.91,0.09,0
12619776,2082258944,48316416,4440064,3006464,5080,0,8192,155648,1585152,0,0,5910528,11567104,3067904,1907699712,174403584,40574352,21094400,2145054720,192805,49806,142999,0,0,212442.62,0,51.87,0,51.87,0,0,0,0,0,0,0,0,0,0,0,67.43,36.31,0,0,1374424.94,14449.83,9631.49,5027016.93,0.91,0.09,0
12632064,2082258944,48320512,4440064,3006464,5080,0,8192,155648,1585152,0,0,5914624,11567104,3080192,1907699712,174403584,40582216,21094400,2145345536,205633,88376,117258,0,0,59756.95,0,14.59,0,14.59,0,0,0,0,0,0,0,0,0,0,0,19.45,14.59,0,0,1277324.16,13421.97,8947.98,4707274.61,0.91,0.09,0
12632064,2082258944,48336896,4440064,3006464,5080,0,8192,155648,1585152,0,0,5914624,11567104,3080192,1907699712,174403584,40570904,21094400,2146119680,195855,76367,119488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320686.22,13877.61,9251.74,4892639.96,0.91,0.09,0
12632064,2082258944,48316416,4440064,3006464,5080,0,8192,155648,1585152,0,0,5914624,11567104,3080192,1907699712,174403584,40573112,21094400,2145067008,199382,69014,130367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1257229.84,13225.87,8807.21,4688652.94,0.91,0.09,0
12636160,2082258944,48320512,4440064,3006464,5080,0,8192,155648,1585152,0,0,5922816,11567104,3088384,1907699712,174403584,40574416,21094400,2145873920,193844,40917,152927,0,0,42260.79,0,10.32,0,10.32,0,0,0,0,0,0,0,0,0,0,0,10.32,5.16,0,0,1281365.43,13474.75,8976.29,4816496.77,0.91,0.09,0
12640256,2082258944,48328704,4440064,3006464,5080,0,8192,155648,1585152,0,0,5926912,11567104,3092480,1907699712,174403584,40591048,21094400,2145366016,188378,91310,97069,0,0,21743.52,0,5.31,0,5.31,0,0,0,0,0,0,0,0,0,0,0,10.62,5.31,0,0,1373106.2,14428.44,9618.96,5173385.43,0.91,0.09,0
12640256,2082258944,48308224,4440064,3006464,5080,0,8192,155648,1585152,0,0,5926912,11567104,3092480,1907699712,174403584,40564008,21094400,2145075200,206663,90319,116343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1240565.56,13040.55,8690.48,4694613.94,0.91,0.09,0
12640256,2082258944,48324608,4440064,3006464,5080,0,8192,155648,1585152,0,0,5926912,11567104,3092480,1907699712,174403584,40577800,21094400,2145087488,194889,48815,146074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341881.79,14100.33,9400.22,5126112.81,0.91,0.09,0
12664832,2082258944,48304128,4440064,3006464,5080,0,8192,155648,1585152,0,0,5939200,11567104,3117056,1907699712,174403584,40564144,21094400,2145091584,183570,48427,135143,0,0,133878.08,0,32.69,0,32.69,0,0,0,0,0,0,0,0,0,0,0,49.03,32.69,0,0,1371743.75,14414.12,9609.41,5251321.02,0.91,0.09,0
12853248,2082258944,48312320,4440064,3006464,5080,0,8192,155648,1585152,0,0,6074368,11567104,3325952,1907699712,174403584,40571584,21094400,2145308672,197934,81316,116618,0,0,1055382.1,0,257.66,0,257.66,0,25.26,0,25.26,0,0,0,0,0,0,0,373.86,131.36,0,0,1338547.19,14065.29,9376.86,5162528.92,0.91,0.09,0
12886016,2082258944,48320512,4440064,3006464,5080,0,8192,155648,1585152,0,0,6078464,11567104,3354624,1907699712,174403584,40581448,21094400,2145873920,197506,98531,98975,0,0,145170.27,0,35.44,0,35.44,0,0,0,0,0,0,0,0,0,0,0,50.63,25.32,0,0,1303864.19,13700.85,9133.9,5057253.96,0.91,0.09,0
12886016,2082258944,48312320,4440064,3006464,5080,0,8192,155648,1585152,0,0,6078464,11567104,3354624,1907699712,174403584,40571040,21094400,2145337344,201678,94896,106782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1333516.79,14012.44,9341.62,5211421.18,0.91,0.09,0
12890112,2082258944,48332800,4440064,3006464,5080,0,8192,155648,1585152,0,0,6074368,11567104,3354624,1907699712,174403584,40585528,21094400,2145370112,198178,87668,110511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05,0,0,0,1293680.43,13593.84,9062.56,5065012.26,0.91,0.09,0
12894208,2082258944,48340992,4440064,3006464,5080,0,8192,155648,1585152,0,0,6070272,11567104,3354624,1907699712,174403584,40588008,21094400,2145366016,200049,83088,116961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1344375.63,14126.54,9417.69,5302350.92,0.91,0.09,0
12894208,2082258944,48312320,4440064,3006464,5080,0,8192,155648,1585152,0,0,6070272,11567104,3354624,1907699712,174403584,40572008,21094400,2145599488,206698,72665,134033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187868.29,12481.98,8321.32,4708095.87,0.91,0.09,0
12894208,2082258944,48324608,4440064,3006464,5080,0,8192,155648,1585152,0,0,6070272,11567104,3354624,1907699712,174403584,40575928,21094400,2145353728,213844,58069,155774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1265660.95,13299.41,8866.28,5051098,0.91,0.09,0
12894208,2082258944,48345088,4440064,3006464,5080,0,8192,155648,1585152,0,0,6070272,11567104,3354624,1907699712,174403584,40585392,21094400,2145370112,192763,57582,135182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1332984.03,14006.84,9337.89,5352593.6,0.91,0.09,0
12894208,2082258944,48316416,4440064,3006464,5080,0,8192,155648,1585152,0,0,6070272,11567104,3354624,1907699712,174403584,40567456,21094400,2145341440,214430,104190,110239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1211607.52,12731.43,8487.62,4886070.05,0.91,0.09,0
12894208,2082258944,48316416,4440064,3006464,5080,0,8192,155648,1585152,0,0,6070272,11567104,3354624,1907699712,174403584,40575456,21094400,2145341440,214496,59695,154802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1160655.68,12196.03,8130.69,4715258.09,0.91,0.09,0
12894208,2082258944,48324608,4440064,3006464,5080,0,8192,155648,1585152,0,0,6070272,11567104,3354624,1907699712,174403584,40569664,21094400,2145349632,186580,96844,89736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1426122.84,14985.53,9990.35,5812702.33,0.91,0.09,0
12898304,2082258944,48324608,4440064,3006464,5080,0,8192,155648,1585152,0,0,6070272,11567104,3358720,1907699712,174403584,40581112,21094400,2145353728,204640,42700,161940,0,0,20015.64,0,4.89,0,4.89,0,0,0,0,0,0,0,0,0,0,0,4.89,4.89,0,0,1280732.02,13457.78,8971.85,5254867.08,0.91,0.09,0
12898304,2082258944,48308224,4440064,3006464,5080,0,8192,155648,1585152,0,0,6070272,11567104,3358720,1907699712,174403584,40561800,21094400,2145595392,202029,49378,152651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260541.8,13245.62,8830.42,5202505.58,0.91,0.09,0
12898304,2082258944,48332800,4440064,3006464,5080,0,8192,155648,1585152,0,0,6070272,11567104,3358720,1907699712,174403584,40581208,21094400,2145628160,192233,46103,146129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1342599.87,14107.88,9405.25,5561552.91,0.91,0.09,0
12898304,2082258944,48320512,4440064,3006464,5080,0,8192,155648,1585152,0,0,6070272,11567104,3358720,1907699712,174403584,40567624,21094400,2145611776,195866,57478,138389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1291459.47,13570.5,9047,5387790.63,0.91,0.09,0
12898304,2082258944,48320512,4440064,3006464,5080,0,8192,155648,1585152,0,0,6070272,11567104,3358720,1907699712,174403584,40565016,21094400,2145869824,199394,61447,137946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260017.85,13240.12,8826.75,5284301.43,0.91,0.09,0
12898304,2082258944,48340992,4440064,3006464,5080,0,8192,155648,1585152,0,0,6070272,11567104,3358720,1907699712,174403584,40581312,21094400,2145890304,190044,68280,121764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1397123.82,14680.81,9787.21,5866062.6,0.91,0.09,0
12898304,2082258944,48312320,4440064,3006464,5080,0,8192,155648,1585152,0,0,6070272,11567104,3358720,1907699712,174403584,40562840,21094400,2145873920,201623,46376,155248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212103.78,12736.64,8491.09,5130729.13,0.91,0.09,0
12898304,2082258944,48312320,4440064,3006464,5080,0,8192,155648,1585152,0,0,6070272,11567104,3358720,1907699712,174403584,40565376,21094400,2145595392,207716,56674,151041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1182046.64,12435.25,8280.54,5033425.45,0.91,0.09,0
12898304,2082258944,48324608,4440064,3006464,5080,0,8192,155648,1585152,0,0,6070272,11567104,3358720,1907699712,174403584,40567456,21094400,2146127872,209456,73961,135496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1338023.26,14050.68,9367.12,5718766.71,0.91,0.09,0
13234176,2082258944,48312320,4440064,3006464,5080,0,8192,155648,1585152,0,0,6303744,11567104,3702784,1907699712,174403584,40566384,21094400,2145697792,189799,63191,126608,0,0,1855942.34,0,453.11,0,453.11,0,42.15,0,42.15,0,0,0,0,0,0,0,695.47,289.78,0,0,1321255.64,13898.91,9262.43,5689239.67,0.91,0.09,0
13246464,2082258944,48324608,4440064,3006464,5080,0,8192,155648,1585152,0,0,6303744,11567104,3723264,1907699712,174403584,40574216,21094400,2145718272,207430,70537,136892,0,0,59239.26,0,14.46,0,14.46,0,4.82,0,4.82,0,0,0,0,0,0,0,14.46,9.64,0,0,1260753.03,13247.84,8831.9,5446608.49,0.91,0.09,0
13250560,2082258944,48320512,4440064,3006464,5080,0,8192,155648,1585152,0,0,6303744,11567104,3727360,1907699712,174403584,40566120,20885504,2145984512,191973,75241,116732,0,0,21336.33,0,5.21,0,5.21,0,0,0,0,0,0,0,0,0,0,0,5.21,5.21,0,0,1296828.2,13626.92,9084.61,5627218.41,0.91,0.09,0
13258752,2082258944,48320512,4440064,3006464,5080,0,8192,155648,1585152,0,0,6303744,11567104,3735552,1907699712,174403584,40568560,20885504,2145984512,200599,99549,101051,0,0,40837.69,0,9.97,0,9.97,0,0,0,0,0,0,0,0,0,0,0,9.97,4.99,0,0,1363461.43,14327.09,9551.39,5960657.83,0.91,0.09,0
13258752,2082258944,48324608,4440064,3006464,5080,0,8192,155648,1585152,0,0,6303744,11567104,3735552,1907699712,174403584,40567456,20885504,2145988608,189716,77558,112158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1252060.98,13156.51,8771.01,5492103.99,0.91,0.09,0
13258752,2082258944,48316416,4440064,3006464,5080,0,8192,155648,1585152,0,0,6303744,11567104,3735552,1907699712,174403584,40572976,20885504,2145726464,208530,44503,164026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1338987.2,14069.92,9379.95,5909542.99,0.91,0.09,0
13271040,2082258944,48316416,4440064,3006464,5080,0,8192,155648,1585152,0,0,6311936,11567104,3751936,1907699712,174403584,40566320,20885504,2145742848,191622,62451,129171,0,0,85501.66,0,20.87,0,20.87,0,0,0,0,0,0,0,0,0,0,0,20.87,10.44,0,0,1299203.64,13651.88,9101.25,5753081.59,0.91,0.09,0
13271040,2082258944,48324608,4440064,3006464,5080,0,8192,155648,1585152,0,0,6311936,11567104,3751936,1907699712,174403584,40561800,20885504,2146787328,189811,62717,127094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1305582.92,13718.91,9145.94,5819952.48,0.91,0.09,0
13275136,2082258944,48312320,4440064,3006464,5080,0,8192,155648,1585152,0,0,6307840,11567104,3751936,1907699712,174403584,40572008,20885504,2145746944,198348,71316,127033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.04,0,0,0,1355904.77,14247.69,9498.46,6075049.91,0.91,0.09,0
13275136,2082258944,48304128,4440064,3006464,5080,0,8192,155648,1585152,0,0,6307840,11567104,3751936,1907699712,174403584,40561800,20885504,2145726464,189814,61096,128717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1308570.5,13750.3,9166.87,5882021.35,0.91,0.09,0
13275136,2082258944,48312320,4440064,3006464,5080,0,8192,155648,1585152,0,0,6307840,11567104,3751936,1907699712,174403584,40569464,20885504,2145746944,212599,41445,171154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1254272.13,13179.74,8786.49,5674532.81,0.91,0.09,0
13283328,2082258944,48304128,4440064,3006464,5080,0,8192,155648,1585152,0,0,6311936,11567104,3760128,1907699712,174403584,40562904,20885504,2145988608,195839,54420,141419,0,0,41830.28,0,10.21,0,10.21,0,0,0,0,0,0,0,0,0,0,0,15.32,5.11,0,0,1326625.44,13940.02,9293.35,6024535.46,0.91,0.09,0
13291520,2082258944,48316416,4440064,3006464,5080,0,8192,155648,1585152,0,0,6316032,11567104,3772416,1907699712,174403584,40570800,20762624,2145767424,197641,54155,143487,0,0,62173.33,0,15.18,0,15.18,0,0,0,0,0,0,0,0,0,0,0,10.12,5.06,0,0,1236524.81,12993.26,8662.17,5644820.66,0.91,0.09,0
13291520,2082258944,48308224,4440064,3006464,5080,0,8192,155648,1585152,0,0,6316032,11567104,3772416,1907699712,174403584,40564144,20762624,2146271232,207899,76492,131406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1244176.26,13073.66,8715.77,5693177.94,0.91,0.09,0
13291520,2082258944,48304128,4440064,3006464,5080,0,8192,155648,1585152,0,0,6316032,11567104,3772416,1907699712,174403584,40562840,20762624,2146009088,205066,56844,148222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300347.21,13663.89,9109.26,5982859.18,0.91,0.09,0
13295616,2082258944,48328704,4440064,3006464,5080,0,8192,155648,1585152,0,0,6316032,11567104,3776512,1907699712,174403584,40567456,20762624,2146816000,212776,73885,138892,0,0,19250.29,0,4.7,0,4.7,0,4.7,0,4.7,0,0,0,0,0,0,0,4.7,4.7,0,0,1215658.72,12774,8516,5626207.84,0.91,0.09,0
13295616,2082258944,48304128,4440064,3006464,5080,0,8192,155648,1585152,0,0,6316032,11567104,3776512,1907699712,174403584,40561800,20762624,2145751040,206307,55675,150632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1267615.74,13319.96,8879.97,5898142.09,0.91,0.09,0
